"COMPETITOR NAMES, as at 9:21AM on Tuesday 9th"
DAY 1: Friday 23rd January 2026
Race,Time,Event #,Event Type,Round,Division,Names
110 (F),15:10,35,M Clb 8+,heat,2,"Toby Ireland, Ethan Grooby, Blake Simcock, Joseph Simcock, Christopher Dyer, Benna Webster, Liam Jefferys, Mitchell Kilmister, Kaitoo Walker, Arvin Rafiee, Lachlan McLellan, Charles Duncan, Liam Bethell, Caleb Jaensch, Max Thorpe, Tuputau Setoga-Tuala, Arlo Brathwaite, Walter Briggs, Arvin Rafiee, Lachlan McLellan, Charles Duncan, Maxwell Yu, Caleb Jaensch, Max Thorpe, Tuputau Setoga-Tuala, Arlo Brathwaite, Walter Briggs, Felix de Groot, Kazuki Bowcock, Riley Russell, Talon Grellman-May, Reuben Pope, Charlie Moorhead, Karlon Johnson, Josh Massingham, Molly Young, Rion Ormsby-Harris, Dillon Cable, Antoneo van Deursen, Thomas Lander, Charlie Moon, Matthew Poulton, Crue Ellis-Williams, William Peoples, Ryan Ollington, Kenai Toni, Shiloh Ngapo-Sage, Benjamin Sonntag, Delani Thomas, Cooper Watt, Sam Overdevest, Tommy van Jaarsveld, Nathan Moore, Benjamin Cattle, James Walsh, Jack Liggins, Timothy Walker, Henry Maberly, Max Derecourt-Huxford, Ritchie Mabey, James Riley, Lewis Cameron, Daniel Taylor"
111 (G),15:15,36E,M #2 Nov 4+,prelim,1,"Albie Robertson, Immanuel Malo, Tommy Ackerley, Finn Marshall, Kaito Tsuru, Samuel Grover, Henry Brown, George Taucher, Tom Squires, Steven Lu, Joel Harvey, Stone Li, Marcus Luckie, Joseph Rutene, Dash Bentley, Luke Cobb, Ollie Bonifant, Claude Kelly, Oliver Llodra, Sam Rowse"
112 (H),15:20,37,M Nov 4+,heat,1,"Marley Taufa, Mwea David, Blake Smith-Hall, Garrison Buksh, Revaariki Rupapere-Singh, Caleb Shapcott, Arlo Ofsoski-Hansen, Ayden Mabey, Frank Austin, Wil Steer, Jack Stephens, Harry Beggs, William Collins, McQuade Ingram, Remy Parore, Noah Askin, Rico Ivamy, Harper Faire-Barlow, Alaric Bulling, Jonty Waites, Blake Taylor, Lukas Tafto, George Lieshout, William Taylor, Reid Hookway, Cullen Li, Brayden Scott, Max Hema, Pearce Tong, Cameron George"
113 (I),15:25,37,M Nov 4+,heat,2,"William Joseph, Ben McGregor, Joey Haywood, William Hartgill, Bruno Follett, Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Braxton Klenner, Thomas Costar, Dongcheng Liu, Kiran de Almeida, Leo Williams, Okitha Pandigama, Roman Hanif, Fili Setima Autagavaia, Warner King, Niko Huljich, Freddy Abeysekera, Antoine Ellis, Scott Novak, Toby Kleinsman Leusink Hill, Aidan Patterson, Georgia Morris, Oliver Gesterkamp Young, Jesse Williams, Caleb Perry, Alex Schultz, Aston Young"
114 (J),15:30,37,M Nov 4+,heat,3,"Leo Smith, Oliver Williamson, Urban Reiteter, Oliver Winter, Noam Phillips, Charles Hankinson, Daniel Checketts, Henry Rushbrooke, Hunter O'Brien, Luka Foley, Jayden Antrobus, Sam Ryan, Caleb Wright, Christopher Edgar, Oscar Mckenzie, William Dobbs, Finn Maling, Corban Dyer, Ethan Winson, Sarah Williams, Liam Granger, Jonty McMullan, Jackson Crawford, Sam Stewart, Hamish Brown"
115 (K),15:35,38A,M Prm 4-,prelim,1,"Joshua Vodanovich, Harry Fitzpatrick, Campbell Crouch, Fred Vavasour, Zackary Rumble, Jack Pearson, Oliver Welch, Ben Taylor"
115 (K),15:35,38B,W Prm 4-,prelim,1,"Isla Blake, Ella Cossill, Kate Haines, Alana Sherman, Isobel Eliadis-Watson, Lucy Burrell, Alice Fahey, Katie Lush"
116 (L),15:39,39,M Int 8X+,heat,1,"Egor Ochagov, Gus Myhre, Connor O'Neill, Levi Campbell, Henry Wigram, Thomas Bennett, Ivan Hui, Sebastian Tallon, Hannah Skelton, Ned Thursby, Henry Ellwood, Isaac Glennie, Miles Beaglehole, Sam Lawrie, Daniel Gestro, Hugo Langford, Angus Hall, Rhys Griffiths, Gabriel Greening, Tayne Mael, Samuel Gower, Jesse Read, Mathieu Williams, Kahukura Haggie, Petar Sigurnjak, Cooper Cummins, Abdu Esmaeil, Hamish Browne, Isaac Hallam, Jeremy Szczebiot, Max Taylor, Jesse Kingsnorth, Josh Ede, Devon Allott, Nat Dingle, Marcus Coatsworth, Samuel Murray, James Legallais, Andrew Findlay, Max Sutton, Zachary Hood, Seth Travers, Ryan Findlay, Matthew Morelli, Harish Dulipkumar, Frankie Neal, Noah Gibbs, Vaughn Stanton, Benjamin Webster, Wilson Slavic, Jeremy Cryer, Jak Mitchell, Boe Leach, Lola Barshai-Sherrock, Fynn Fuller, Harvey Morrah, Henry Wallingford, George Gilbertson, Tyler Wilson, Eli Falconer, Ben Fredericksen, Toby Dixon, George Belton"
117 (M),15:43,39,M Int 8X+,heat,2,"Luke Reymer, Jake Wickham, James Jordan, Ethan Clausen, Harry Booth, Jack Benjamin, Ashton Russell, James Heap, Charlie Seath, Tommy Schluter, Hugo Colgan, Marc Hocken, Levi Alexander, Zac Ogg, Lachlan McFarlane, Daniel Wu, Olaf Hanson, Beau Zonneveld, Jayden Pinkerton, Roi Shim, Michael Sadler, Tobias Werahiko, Nathan Barratt-Boyes, Hamish MacLean, Josh Martin, Lennox Lloyd, Sophie Edhouse, Nate Dwyer, Marcus Doig, Will Vaughan, James McBride, Blake Kelly, Toby Wheeler, Liam Martin, Blair Paterson, Liam Lawrence, Julian Cardinal, Jason Hughes, Jonty Putwain, Kirwan Penny, James Ramsay, Hamish Cochrane, Jasper House, Finn Madsen, Dylan Penny, Rory Carson, Andrew Xin, Porter Barkle, Halan Rhynd, Ben Roberton, Henry Vincent, Lucas Zhang, Beau Dowling, Matthew Self, Matt Sommerville, Alex Batchelor, Jack Nilsson, Liam Lonsdale, Oscar Wybourne, Richard Storey, Samuel Wilson, Elvern Wong, Lauren Reeve"
118 (N),15:48,40,W Nov 8+,heat,1,"Olivia Everett, Millie Martin, Catherine Butt, Ruby Paine, Tannah Smart, Addison Lundy, Lola Cogan, Savannah Bull, Josephine Peacocke, Briar Jacobson, Evie Doell, Alexis Cameron, Isla McGhie, Charlotte Vincent, Isabel Mahon, Neve Dunphy, Melody Ding, Freida Coote, Rosie Reynolds, Rosy Moody, Bianca Bartle, Elsie Sharpe, Blanca Ebbett, Issy Taylor, Niamh Loveridge, Samantha Peacocke, Sara Thomson, Natasha Beuzeval, Annabel MacDonald, Arna Kovaleski, Kate Rickman, Amelia Schnuriger, Fern Kersel-Stubbs, Elsa Nelis, Lucinda Usher, Monique Ellice, Piper Moon, Parker Taare, Brierley Te Rangi, Isabella Russo, Indi Ross, Jade Hood, Freida Hoban, Ellie Tucker, Maddie Corles, Ruby Murdoch, Kate Muller, Maeve Quinn, Orenia Williams, Gabrielle Robinson, Lydia Helms, Gretta Keith, Evangeline McKinnon, Trixie Walker"
119 (O),15:53,40,W Nov 8+,heat,2,"Payton Fisher, Brooke Carter, Jennifer Smith, Anna Moore, Mena Paul, Rieke Genschow, Aiyarin Wirunchiraphat, Amy Smith, Jessica Greaney, Juliet Bertram, Ava Hammonds, Stella Hapuku, Phoebe Almond-Bryant, Madelyn Darke, Ruby Wrathall, Lizzie Hart, Zoe Thomas, Trelise Garvin, Molly Smith, Gianna Alesich Sandford, Anika Sinclair, Beth Obrien, Isabella Gobbie, Bernardita Hoyo Gibson, Kaleigh Morris, Keira Cocks, Ashlee Bourke, Bella Biggs, Charlotte Filer, Ula Chan, Ruby Litherland, Greer Wallace, Vida Carney-McKnight, Hazel Laurence, Janie McGregor, Molly Young, Zara Benton, Jess Woodhams, Tess Ritchie, Imogen Burgess, Olivia Oram, Florence Wilkinson, Alice Wilson, Emily Morrison, Rose Carter"
120 (P),15:58,40,W Nov 8+,heat,3,"Franchi Taylor, Maya Denton, Pippa Goodin, Hayley Twaddle, Scarlett Richards, Lily Hannah Petrich, Katie Ye, Jessica Taylor, Thomas Palmer, Zoe Hall, Aramahea Walker, Caela Antipas, Arabella Young, Rosa Evennett, Oxie Taylor, Leah Austin, Jess Excell, Ava Hosking, Nandhini Sirestarajah, Lucja Gascoigne-Spittle, Amber O'Neill, Olivia Skelton, Harriet Dodson, Malaika Chand, Isabella Snell, Emili Perich, Zoe Fry, Sian Pardoe, Liv Pardoe, Ella Raath, Holly Nilsson, Izzy Thorne, Hayley Sherwin, Emily Barclay, Holly Calcinai, Katie McKean"
121 (Q),16:02,41A,M Snr 4-,prelim,1,"Connor Brownlee, Liam Collins, Charles Beale, Benjamin Poulton, Marcus Downie, Finlay Dickens, Lewis Brown, Theo Brown, Joseph Bates, Benjamin Lee, Frederick Mulford, James Wlodarczak, Tadhg Farac, Jack Buckley, Callum Booth, George Langley, Xavier Simpkins, George Nilsson, Jackson Compain, Louis Upton, Harry Febery, Matthew Poulton, Yahya Aly, Jameson McConnochie, Alex King, Nathan Kini, Logan Turrall, Freddie Eadie, Henry Gavin, Mason Bowker, Finn Rayner, Ethan Steyn"
122 (R),16:06,41B,W Snr 4-,prelim,1,"Lexi Timpson, Savanna Bourke, Ellyce Smith, Sasha Robinson, Te Aria Jackson, Ava Stevens, Setai Setoga, Amanda Horne, Molly McClintock, Jenna-Lee Markgraaff, Frances Casey, Pippa Dixon, Alexandra Hull, Victoria Melville, Amy Bryant, Kate Slyfield"
123 (S),16:10,42,W Clb 1X,heat,1,"Lily Cameron, Anna Barradell, Poppy-Mae Parks, Constance Stirling, Olivia Martin, Clare Ruston, Mia Breen"
124 (T),16:14,42,W Clb 1X,heat,2,"Elizabeth Keddell, Beatrix Baird-Smith, Robin Hinton, Kate Hamilton, Emily Mogg, Rose Morley, Matta Daniel, Hazel Church"
125 (U),16:18,42,W Clb 1X,heat,3,"Emily Hammond, Aishling White, Lucy Gaston, Dovey Mabey, Poppie Balm, Tallulah Kubaisi-Gallagher"
126 (V),16:22,42,W Clb 1X,heat,4,"Kaia Burney, Tayler Gibbs, Frances Hazeldine, Sarah Ritchie, Bella Neale, Caralie Hanna"
127 (W),16:26,42,W Clb 1X,heat,5,"Mya Carrington, Ayla Rowe, Frances Ogilvie, Milan Teinakore, Tessa Chappell, Emily Pengelly, Chloe Palmer"
128 (X),16:30,43,M Clb 4X-,heat,1,"Liam Harding, William Clingin, Alexander Jones, Oscar McFarlane, Talisman Lloyd, Johnathin Smit, Caleb Brown, Nick Fahey, Ziggy Miller, Liam Fox, Brad Salthouse, Arlo Powell, Xavier Warren, Achilles Paikea, Bryn Morgan, James Tiglao, Finley Taylor-Gill, Crue Ellis-Williams, Harrison McClintock, Alex Laurenson, Roman Andrews, Lachlan Dwyer, Henry Johnston, Xavier Roshan, Guy Curry-Stanton, Sean O'Connor, Ted Henderson, Sid McQueen, Jordan Spark, Jack Jenkins, Jack Clark, Albert Swanepoel"
129 (Y),16:34,43,M Clb 4X-,heat,2,"Joshua Wilson, Lachie Bowker, Eddy Pollock, Antoneo van Deursen, Tom Lieshout, Finlay Christensen, Alex Fahey, Frank Ison, Charlie Moorhead, Felix de Groot, Kazuki Bowcock, Karlon Johnson, Atanas Alipiev, Hamish Perry, Noah Prendergast, Jack Hurley, Quin Howard-Shi, Wesley Stark, Johnny Butler, Kayden Taufa, Zachariah Srhoj, Guy Manson, Hugh Manson, Devin Armstrong"
130 (Z),16:40,44,M Clb 4X+,heat,1,"Christian Lindsay, Lachlan Barry, Josh Cassidy, Blake Taylor, Patrick Hearn-Powers, Doyong Um, Daniel Song, Edward Poole, Cameron McKay, Oscar Molloy, Ritchie Mabey, Jasper Hunter, Daniel Yu, Zachary Chu, Yen-Cheng Lee, Anthony Jones, Ryan Shaw, James Olds, George Wells, Willem Gilbertson-Small, Max Fielder, Jack Calcinai, Angus Denize, Jakob Kampenhout, Jade Noonan, Alexander Dinkel, River Somerton, Carlos Bramwell, Blake Bramwell, Max Hindmarsh, Zach Bidwell, Nico Febery, Jack Murphy, Kayden Simmons, Isaac Downey, Toby Brook, Angus Bumby, Oscar Hearfield, Ben Cook, Hugh McConnell"
131 (A),16:44,44,M Clb 4X+,heat,2,"Van Healy, Tyler Wilson, George Petro, Levi Swanepoel, Angus Wilson, Jack Dickie, James Montgomerie, Hugo Jancys, Sebastian Wallace, Harry Gardner, Isaac Ng, Jeremy Bryant, Hunter Clapham, Shaun Diver, Matthew Callaghan, Jordan Hallett, Zac Visser, Joseph Dudson, Ross Llaneta, Awatea Tutaki, Rory McKenzie, Peter Browne, Corin Brown, James Muir, Oscar Mckenzie, Levi Dowty, Sol Barshai-Sherrock, Cohen Taaffe, Luke Rowberry, Quinn Farrell, Aron Price, Jake Mennie, Luca Cartwright, Kees Tamboer, Carmela Arreseigor"
132 (B),16:48,44,M Clb 4X+,heat,3,"Toby Whytock, Marcus Tadema, Leo O'Reilly, Mattias Everett, Toby Miller, Henry Warren, Oscar Innes, Thomas Hulbert, Henry Mahon, Ayden Miller, Carter Hood, Lachie Peters, Christopher Snyman, Quinn McLean-Bluck, Hugh Trower, Tom Gilbertson, Charlie Price, Harry Sherrit, Ritchie Williams, Angus McConnell, Jude Rumball-Smith, Fraser Hart, Ben Humphries, Tom Ward, Noam Phillips, Jamie Locke, Aiden Soper, Shaun Snow, Nico McComb, Wil Steer, Dylan van Mil, Connor Johnson, Blake Leach, Cameron Churchill, Miller Stratford"
133 (C),16:52,45E,W #2 Int 4X+,heat,1,"Poppy Gentil, Jessie Zhang, Anoushka Haworth, Vittoria Haworth, Zoe Baker, Phoebe Hawkes, Allegra Smith, Leah Rahmfeld, Lola Verran, Jim Simpson, Honor Hood, Macy Waterhouse, Holly Hodgson, Ella Taylor, Willem Mabey, Ebony Singleton, Kaitlyn Sonntag, Eve Singleton, Anabelle Sudfeldt, Emma Wilkins, Caris McGillivray, Lily Cameron, Breea Pankhurst, Ayla Scott, Mila Tallon, Eleanor Hewer, Dulcie-Jean Paikea, Millie Richardson, Lily Camp, Grace Hintz, Katie Conroy, Alek Rigby, Ava Probst, Beatrix Day, Egor Ochagov, Abigail Parker, Tara Krishnan, Emily Wright, Amelie Flowers, Hamish Brown"
134 (D),16:56,45E,W #2 Int 4X+,heat,2,"Milana van Dyk, Maggie Shaw, Jordan Vosper, Faye Yao, Eva Millar, Isla Barrett, Florence Beauchamp, Grace Cagney Potts, Amelia Moy, Ivan Hui, Alyssa Gilchrist, Paiton Taylor, Jenna Mills, Nadiah Eseese, Alexis Taylor, Olive Hunter, Sarbia Gardner, Maebh Loveridge, Amelia MacKenzie, Rose Finlayson, Maia Mills, Atawhai Mills, Olivia Ward, Freya Marr-John, Tom Mogg, Hettie MacLean, Francesca Romersa, Emma Hellberg, Ruby Dowling, Boaz Tito, Lily Murray, Scarlett Reader, Olivia Peng, Mia Peng, Tui Davis-Christie"
135 (E),17:00,45E,W #2 Int 4X+,heat,3,"Ellie Smith, Aurora Rogers-Scott, Greer Sandford, Holly Thompson, Zoe Scott, Maggie Denize, Harvey Williams, Gabriella Maling, Angel-Marie Pearce, Marama Wallace, Chloe Moseley, Tassi Grenfell, Mackenzie Wagon, Elsi Carryer, Hannah Skelton, Holly Greenaway, Kiri Reynolds, Mercedes Clement, Willow Pokaia, Savanah Hall, Indi Henry, Emma Davidson, Leya Stowe, Erin Kervell, Mabel Eilering, Megan Finn, Greer Dallinger, Georgia Faville, Lily Downey, Kurt Dolden, Madeline Hilder, Zara Daw, Sienna Anderson, Miller Ashley, Amelia Self"
136 (F),17:04,46,W Int 4X+,heat,1,"Shay Ostenberry, Olivia Farrelly, Devon Farrelly, Madison Farrelly, Georgia Morris, Zoe Collins, Maddy Knapp, Mia Beavan, Hannah Penty, Pippa Percy, Isla Joyce, Eleanor Bate, Kate Mitchell, Yasmine Wilcox, Cole Rothery, Tasmin Jacka, Bella Kubaisi-Gallagher, Nachalah Smith, Asha Reid, Jasmin Lands, Sofia Glass, Isabel Berry, Lucia Bartle, Vittoria Broadhurst, Isla Soosay, Arabella Monteith, Layla Ware, Ruby Stonex, Jordyn Curran, Siina Cooke, Sarah Healy, Megan Sherrard, Elena Newman-Jacobs, Cobie Middleton, Samy Luckie, Amalie Olson, Pippa Muir, Imaan Rajan, Danielle Joe, Beatrix Blackburn"
137 (G),17:08,46,W Int 4X+,heat,2,"Georgie Gee, Milla Reid, Paige van Dijk, Evelyn Hawke, Olivia Shefferd, Lily Newton, Myiah Dudson, Sophia Su'a, Dempsey Schicker, Morgan Wood, Sienna Willing, Ruby Lukic, Izzy Costar, Mele-'Ofa Isileli-Fo'Ou, Emily Tod, Sarah Poborowska, Annabelle Martin, Wilha Grant, Rose Kennedy, Mia Haimona-Kay, Elissa Strohmeier, Isabella Stewart, Francie O'Sullivan, Cassie Colbourne, Ruby Fuller, Emilia Hickey, Lily Gundesen, Molly Scott, Meg Cannon, Harry Lorentsson, Tiia Cooke, Camryn Collinson, Pippa Ryder, Siena Southall, Sophie Paton, Stacey Wyatt, Lusia Smith, Sophie Loveridge, Jessica Kuehne, Aston Young"
138 (H),17:12,46,W Int 4X+,heat,3,"Mila Jenks, Stella O'Sullivan, Isla Thompson, Arabella Douglas, Micayla Lin, Lexie Thompson, Jasmin Wong, Charlotte Alexander, Octavia Snelling, Selma Smith, Harriet Wilson, Harper Adams, Rielly Reeve, Isla McDonald, Maddy Peacocke, Bee Townsend, Keira Gilbert, Brittany Smith, Amanda Badger, Pieta Cumming, Cerys Robertson, Mila Williams, Ella-Rose Conder, Ayla Klein, Libby Hoban, Portia Pahl, Grace Gainsford, Ruby Parton, Grace Fraser, Archie Graham, Zara Travers, Isabel Peacocke, Farrah Grice-Douglas, Sofia Cagney Potts, John An, Ruby Barker, Hazel Sargent, Emilia Hughes, Ava Clarke, Edie Joll"
139 (I),17:16,46,W Int 4X+,heat,4,"Molly Dennis, Tiana Young, Billie McAsey, Sophia Candy, Maya Harold, Kate Henry, Ashleigh Blake, Jemma Burke, Elsie Fenwick, Katie McKean, Jaedyn Thompson, Pip Scanlan, Harriet Heron, Brooke Bland, Xanu van der Bank, Isabelle Walker, Sophie Cranstone, Alaska Humphrey, Grace Henley, Alex Pedley, Stella Bradley, Skye Grice-Douglas, Chloe Franklin, Milla McKendry, Ollie Moy, Jade Davies, Maddison Kennedy, Halena Haggie, Karai Taukiri, Zara Morris, Gillian Peterson, Debbie Rowe, Milla Best, Kayla Billings, Ayla Rowe, Alexia Hankey, Lucca Taylor, Coco Butler, Amelia Irwin, Sasha Stephens"
140 (J),17:20,46,W Int 4X+,heat,5,"Caitlin Furlonger, Isla Anderson, Charlotte Johnstone, Sofia King, Katherine Phillips, Freya Mei, Haylie Dwight, Piper Reddish, Alison Li, Freida Coote, Maggie Elmiger, Lauren Lamb, Octavia Burns, Niamh Watson, Lily McAree, Emily Robertson, Olivia Burke, Marin Sapir, Heidi Kampenhout, Lauren Reeve, Amy Symons, Alice Varey, Malia Cousins, Ella Papworth, Isabel Mckenzie, Mila Kohlhase, Lucy Cameron, Emma Prendergast, Alara Thomson, Mason Seator, Hannah Broadbent, Teana Rangihika, Taylor Batchelor, Lily Hammond, Hayley Webster"
141 (K),17:25,47A,M Prm 4X-,prelim,1," - - CANCELLED - -"
141 (K),17:25,47B,W Prm 4X-,prelim,1," - - CANCELLED - -"
142 (L),17:29,48,M Int 4+,heat,1,"Liam Bethell, Timothy Walker, Jack Liggins, James Walsh, Walter Briggs, Guy Smith, Timothy Walker, Jack Liggins, James Walsh, Walter Briggs, William Griffin, Charlie MacIntyre, Ashton Bell, Jonty MacIntyre, Charlie Scott, Matt Sommerville, Alex Batchelor, Oscar Wybourne, Richard Storey, Charles Hankinson, Zachary Hood, Seth Travers, Max Sutton, Samuel Murray, Harish Dulipkumar, Oscar Eriksen, Benson Edwards, James Yeoman, Patrick Sandlant, Sammie Richardson, Caleb Jaensch, Arlo Brathwaite, Tuputau Setoga-Tuala, Max Thorpe, Harry Wilcox, Iain Scotcher, Hugo Miller, Jack Hall, Geo Snelling, Isabella Sharp, Max Colley, James Small, Ned Thursby, Henry Valsenti, Kaito Tsuru"
143 (M),17:33,48,M Int 4+,heat,2,"Henry Robinson, Tommy Sutherland, James Lerwill, Henry Ellwood, Sam Rowse, Joshua Jolly, Daniel Walkinshaw, Kaydin Shutes, Henry Gibson, James Hochwimmer, Shiloh Ngapo-Sage, Paul Wilson, Delani Thomas, Tommy van Jaarsveld, Benjamin Cattle, Thomas Goodfellow, Xinhao Zhang, Theo Conley, Denny Janif-Skelton, Jayden Chen, Flynn Powar, Callum McRobbie, Cameron White, Johan Joubert, Owain Brett-Chinnery, Harvey Greenstreet, Patrick McGhie, Caleb Goad, Noah Stoddard, Ryder Greaves, Marc Hocken, Sam Lock, Valentine Croon, Olaf Hanson, Freddy Abeysekera, Ethan Grooby, Blake Simcock, Liam Jefferys, Mitchell Kilmister, Kaitoo Walker"
144 (N),17:37,48,M Int 4+,heat,3,"Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Braxton Klenner, Lucas Toemen, Conrad House, Harry Steel, Harley Evans, Hugo Friis, Charles Duncan, Lachlan McLellan, Arvin Rafiee, Maxwell Yu, Daniel Taylor, Jack Morris, Marco Horton, Jack Pitkin, Taylor Kijowski, Rex Zhao, Harry Davies, James Burt, Samuel Osborne, Henry Morgan, Caitlin Lawrence, Isaac Hallam, Ezra Faulkner, Devon Allott, Max Taylor, Marcus Coatsworth, Sam Lawrie, Daniel Gestro, Hugo Langford, Angus Hall, William Familton"

DAY 2: Saturday 24th January 2026
Race,Time,Event #,Event Type,Round,Division,Names
145 (A),07:30,41C,Opn 1X (P) [1000m],prelim,1,"Gavin Foulsham, Anthony Spijkerman, Naomi Carter, Zoe Penny, Pita Shelford"
146 (B),07:34,49,M Nov 8X+,heat,1,"Hamish Ball, Daniel Wettasinghe, Lucian Prescott Park, Cayden Elvin, Harry Kain, Ephram Tito, Aubrey Bircham, Cruz Reid, Boaz Tito, Julian Pedersen, Sam Morahan, Sol Hutchinson, Mason Kemp, Jacob Hodgson, Flynn Peters, Elliot Peters, Elijah Kenny, Mauri Crompton, Sam Feather, Miles Smith, Louis Stokes, Callum Dedding, Troyden Thompson, Freddy Gordon, James Dedding, Sam Priscott, James White, Wolfe Bayvel, Emlyn Bridges, Luca Paoli, Maximilian Reynolds, Cooper Phillips, Magnus Ross, Philip Petrovski, Nicholas Fail, Benji Peters, Flynn Rowlands, Dominik Hepi, Lev Tereshchenko, Hudson Morgan, Arlo Ofsoski-Hansen, Zeke Barsanti, Dylan Gundersen, Theo Jones, Dominik Polomka, Arthur White, Roman Hanif, Warner King, Mason Bryant, Gennaro Kalaniuvalu Fotofili, Markos Huljich, Harry Beggs, Niko Huljich, Steven Lu"
147 (C),07:39,49,M Nov 8X+,heat,2,"Flynn Sutton, Nathan Harrison, Ihikera Thompson-Evans, Flynn Wansbrough, Tom Savage, Quinn Tollen, Ronan Piso, Tommy Peters, Cooper Swap, Zachary Gustofson, Max Maher, Harry Fraser, Thomas Hunt, Braeden Barden, Jack Brandts-Giesen, Jack Peters, Will Vaughan, Liam Lawrence, Hugo Smith, Toby Bedford, Campbell McLellan, Shiran Li, Ryan Jing Cheng Zhao, Encheng Liu, Joshua Beguely, Aiqi Lu, Blake Davies, Daniel Checketts, Harris Chaney, Jock Scott, Hunter O'Brien, Liam Lonsdale, Joe Wall, Caleb Gerring, Fergus Gardner, Jade Noonan, Salvador Mazzieri, Luca Kuehne, Zack Newton, Jake Buxton, Callum Morgan, Jacob Larsen, David Strobel, Milo Weber, Lauren Davies"
148 (D),07:43,50,M Snr 1X,heat,1,"Gus Weir, James Wlodarczak, Corben Campbell, Eli Kuehne, Justin Smyth, Luke Berquist, Arthur Crimmins, Lachlan Murphy, Ashton Clark"
149 (E),07:47,50,M Snr 1X,heat,2,"Tyler Tretheway, Sota Wakamatsu, James Hollard, George Benjamin, Nicky Maxim, Sam Harford, Daniel Taylor, Benjamin Lee"
150 (F),07:51,50,M Snr 1X,heat,3,"Matthew Ryder, Nathan Strachan, Joseph Williams, Gerard Wall, Jake Newton, Joshua Lomas, Tyler Nelson, Frederick Mulford, Max Clausen"
151 (G),07:55,51,W Snr 1X,heat,1,"Sophie Jones, Aishling White, Amelia Barrell, Holly Chaafe, Elizabeth Keddell, Charlotte Mawston"
152 (H),07:59,51,W Snr 1X,heat,2,"Setai Setoga, Robyn van Dijk, Constance Stirling, Maeve Lockett, Tayler Gibbs"
153 (I),08:03,52,W Clb 4-,prelim,1,"Eden Hogg, Lily Dwyer, Madeline Donovan, Izzy Karim, Amber Church, Ashley Pryor, Grace Farrell, Savanna Bourke, Lola Storey, Maddie Wellington, Gracie Marshall-McCaskey, Ruhi Powdrell, Alexis Moody, Hinemoa Haak, Katie Chamberlain, Xanthe Hedley, Ayla Scott, Mila Tallon, Sophia Amey, Sophie Harrison, Sacha van der Net, Georgia Thorpe, Emma Curnow, Lilah Martin, Sarah Healy, Georgia Kendrick, Eva McGivern, Lily Johnson, Awatea Wallace, Cate Garlick, Poppy Clarke, Sydney McLean, Charlie Wright, Anastasia Graham, Beatrix Baird-Smith, Emily Riley"
154 (J),08:07,53,W Clb 4+,heat,1,"Charlotte Verry, Camryn Brownlee, Eve Wansbrough, Elizabeth Robson, Amelia Settle, Elsie Carter, Tessa Toner, Rosalee Carruthers, Mia McKendry, Isabel Gilbert, Pippa Forman, Lila Kirke, Sophie Priscott, Emily Keene, Stella Benton, Grace Henley, Sophie Duncan, Alaska Humphrey, Emma Bullock, Angus McConnell, Emily Hammond, Megan Day, Jessica Walkinshaw, Imogen Wallis, Emma Owen, Thea Mace, Maddison Kennedy, Brenna Sammons, Nadia Turner, Zara Morris, Claire Gerring, Stella Hohneck, Ruby Martin, Keiley Bennett, Harry Lorentsson, Mercedes Clement, Ayesha Khan, Miah Porima, Kaitlyn Ross, Savanah Hall"
155 (K),08:11,53,W Clb 4+,heat,2,"Poppy Donald, Emily Dick, Margot Wilson, Madeleine Worrall, Rose Finlayson, Alexia Mackay, Ruby Jefferson, Tillie King, Bonnie Mason, Matthew Callaghan, Victoria Melville, Alexi Buchanan, Lucy Turnbull, Pippa Melville, Kiri Ormsby, Olivia Gibson, Scout Loten, Keava Burrough, Ryan Woods, Katherine Phillips, Ruby Horner, Alex Dreyer, Ottalie Morrah, Eva van der Zouwe, Alex Pedley, Addison Hewlett, Ada Findlow, Olivia Bethell, Lucinda Day, Kate Miller, Amber Alcock, Sarah-Kate Nicholas, Georgia Opie, Mirella Singleton, Sam Gardiner, Caitlin Jagger, Mia Breen, Kionasina Bradbeer, Ava Moffat, Makayla Sadler"
156 (L),08:15,54,M Clb 2-,heat,1,"Henry Warren, Elijah Nakhle, Jackson Metuangaro, Arthur Yeoward, Reuben Pope, Riley Russell, Merleau Moons, Johno O'Brien, Callum Jarvis, Thomas Clingin, Christopher Dyer, Benna Webster, Tom Ward, Ollie Wiig"
157 (M),08:19,54,M Clb 2-,heat,2,"Liam Jefferys, Mitchell Kilmister, Sean O'Connor, Ted Henderson, Ziggy Miller, Arlo Powell, Theo Brown, Lewis Brown, Xavier Warren, Joseph Dudson, Zach Peebles, Benjamin Rickard, Kenai Toni, Nathan Moore"
158 (N),08:23,54,M Clb 2-,heat,3,"Ben Humphries, Fraser Hart, Freddie Simons, Monty Neubert, Liam Harding, William Clingin, James Knottenbelt, Samuel Osborne, Rion Ormsby-Harris, Dillon Cable, Cooper Watt, Sam Overdevest, Jakob Kampenhout, Angus Denize"
